"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33"
"338.52" "2" "0" "0" "5" "0" "42" "2" "13" "5" "0" "0" "0" "0" "4" "7" "0" "0" "2" "10" "0" "4" "0" "2" "0" "0" "3" "2" "2" "2" "0" "3" "2" "4"
"338.53" "2" "0" "0" "5" "0" "42" "2" "13" "0" "5" "2" "0" "0" "4" "7" "0" "0" "2" "10" "0" "4" "2" "2" "0" "0" "0" "2" "2" "0" "0" "3" "2" "4"
"338.54" "2" "0" "0" "5" "0" "42" "2" "13" "0" "3" "0" "0" "2" "4" "7" "0" "0" "2" "10" "0" "4" "2" "2" "0" "0" "0" "2" "2" "0" "0" "3" "2" "4"
"338.55" "2" "0" "0" "5" "0" "42" "2" "13" "0" "6" "0" "21" "0" "4" "7" "0" "0" "2" "10" "0" "4" "0" "2" "0" "19" "0" "2" "2" "0" "0" "3" "2" "4"
"338.56" "2" "0" "0" "5" "0" "42" "2" "13" "0" "0" "0" "0" "0" "4" "7" "0" "0" "2" "10" "0" "4" "0" "2" "0" "19" "0" "2" "2" "0" "5" "3" "2" "4"
"338.57" "2" "0" "0" "0" "0" "42" "2" "13" "8" "2" "0" "0" "0" "4" "7" "2" "4" "0" "10" "0" "4" "0" "2" "0" "5" "0" "0" "2" "0" "0" "3" "2" "4"
"338.58" "2" "2" "0" "0" "0" "42" "2" "13" "8" "2" "0" "0" "0" "4" "7" "2" "4" "2" "10" "0" "4" "0" "2" "0" "5" "0" "0" "2" "0" "0" "3" "2" "4"
"338.59" "2" "0" "0" "0" "0" "42" "2" "13" "8" "0" "0" "0" "0" "4" "7" "2" "4" "0" "10" "0" "4" "0" "2" "0" "0" "0" "0" "2" "4" "0" "3" "2" "4"
"338.60" "2" "0" "0" "0" "0" "42" "2" "13" "8" "0" "0" "0" "0" "4" "7" "2" "4" "0" "10" "0" "4" "0" "2" "0" "0" "0" "0" "2" "0" "0" "3" "2" "4"
"338.61" "2" "2" "0" "0" "0" "42" "2" "13" "0" "0" "0" "0" "0" "4" "7" "2" "4" "0" "10" "0" "4" "2" "2" "9" "0" "0" "0" "2" "0" "0" "3" "2" "4"
"338.62" "2" "2" "0" "0" "0" "42" "2" "13" "2" "0" "0" "0" "0" "4" "7" "2" "4" "2" "10" "0" "4" "0" "2" "9" "0" "0" "0" "2" "0" "0" "3" "2" "4"
"338.63" "2" "2" "0" "0" "0" "42" "2" "13" "0" "0" "2" "0" "0" "4" "7" "0" "4" "2" "10" "2" "4" "0" "2" "9" "0" "0" "0" "2" "17" "0" "3" "2" "4"
"338.64" "2" "2" "0" "0" "0" "42" "2" "13" "0" "0" "2" "2" "0" "4" "7" "0" "4" "0" "10" "2" "4" "0" "2" "9" "5" "0" "0" "2" "17" "0" "3" "2" "4"
"338.65" "2" "3" "2" "3" "0" "0" "0" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "2" "2" "0" "0" "12" "2" "0" "2" "0" "0" "15" "3" "0" "3" "2" "4"
"338.66" "2" "3" "2" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "2" "2" "0" "0" "12" "2" "0" "2" "0" "0" "15" "3" "2" "3" "2" "4"
"338.67" "2" "3" "2" "0" "3" "0" "0" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "2" "0" "0" "12" "2" "0" "2" "0" "0" "15" "3" "0" "3" "2" "4"
"338.68" "2" "3" "2" "0" "3" "0" "2" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "2" "0" "0" "12" "2" "0" "2" "0" "0" "15" "3" "0" "3" "2" "4"
"338.69" "2" "3" "2" "0" "4" "0" "0" "15" "0" "4" "0" "0" "2" "4" "2" "28" "2" "0" "2" "0" "8" "12" "2" "0" "2" "0" "0" "15" "3" "5" "3" "2" "4"
"338.70" "2" "3" "2" "2" "0" "0" "0" "0" "0" "4" "0" "0" "2" "4" "2" "28" "2" "0" "2" "0" "8" "12" "2" "0" "2" "0" "10" "15" "3" "5" "3" "2" "4"
"338.71" "2" "3" "2" "0" "5" "0" "0" "0" "0" "4" "0" "0" "2" "4" "2" "28" "2" "0" "2" "0" "0" "12" "2" "5" "2" "0" "0" "15" "3" "5" "3" "2" "4"
"338.72" "2" "3" "2" "0" "5" "0" "0" "0" "0" "4" "0" "0" "2" "4" "2" "28" "2" "0" "2" "0" "0" "12" "2" "5" "2" "0" "0" "15" "3" "5" "3" "2" "4"
"338.73" "2" "3" "0" "0" "0" "0" "0" "0" "2" "4" "0" "3" "0" "4" "0" "28" "2" "6" "8" "2" "2" "12" "2" "0" "2" "12" "45" "0" "33" "0" "3" "2" "4"
"338.74" "2" "3" "0" "0" "0" "0" "0" "0" "2" "4" "0" "3" "0" "4" "0" "28" "2" "6" "8" "2" "2" "12" "2" "0" "2" "0" "45" "0" "33" "0" "3" "2" "4"
"338.75" "2" "3" "0" "0" "0" "0" "0" "0" "0" "4" "0" "3" "0" "4" "0" "28" "2" "6" "8" "2" "2" "12" "2" "2" "2" "0" "0" "0" "33" "0" "3" "2" "4"
"338.76" "2" "3" "0" "0" "0" "0" "0" "0" "0" "4" "0" "3" "0" "4" "0" "28" "2" "6" "8" "2" "2" "12" "2" "2" "2" "0" "0" "9" "33" "0" "3" "2" "4"
"338.77" "2" "3" "0" "0" "0" "2" "2" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "8" "0" "0" "12" "2" "2" "2" "3" "5" "2" "2" "0" "3" "2" "4"
"338.78" "2" "3" "2" "0" "0" "2" "0" "0" "0" "4" "0" "2" "0" "4" "2" "28" "2" "4" "8" "0" "0" "12" "2" "0" "2" "3" "0" "2" "2" "0" "3" "2" "4"
"338.79" "2" "3" "4" "0" "0" "0" "0" "2" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "8" "0" "0" "12" "2" "0" "2" "2" "0" "2" "2" "0" "3" "2" "4"
"338.80" "2" "3" "0" "0" "0" "0" "0" "2" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "8" "0" "0" "12" "2" "0" "2" "2" "0" "2" "2" "0" "3" "2" "4"
"338.81" "2" "3" "0" "0" "2" "2" "0" "2" "0" "4" "0" "0" "0" "4" "0" "28" "2" "2" "0" "2" "0" "0" "2" "11" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.82" "2" "3" "0" "0" "2" "2" "0" "2" "2" "4" "0" "0" "0" "4" "0" "28" "2" "2" "0" "2" "0" "0" "2" "11" "2" "0" "0" "0" "13" "4" "3" "2" "4"
"338.83" "2" "3" "0" "0" "2" "2" "0" "2" "0" "4" "0" "0" "4" "4" "0" "28" "2" "2" "0" "0" "5" "0" "2" "0" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.84" "2" "3" "0" "0" "2" "2" "0" "2" "0" "4" "0" "0" "4" "4" "0" "28" "2" "2" "0" "0" "5" "0" "2" "0" "2" "0" "0" "0" "2" "4" "3" "2" "4"
"338.85" "2" "3" "2" "0" "2" "0" "5" "2" "0" "4" "2" "0" "0" "4" "0" "28" "2" "2" "0" "0" "2" "4" "2" "8" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.86" "2" "3" "0" "0" "2" "0" "5" "2" "0" "4" "2" "0" "0" "4" "2" "28" "2" "2" "5" "0" "0" "4" "2" "8" "2" "0" "2" "0" "0" "4" "3" "2" "4"
"338.87" "2" "3" "0" "5" "2" "0" "0" "2" "0" "4" "0" "0" "0" "4" "2" "28" "2" "2" "0" "0" "0" "0" "2" "8" "2" "0" "0" "5" "0" "4" "3" "2" "4"
"338.88" "2" "3" "0" "5" "2" "0" "3" "2" "0" "4" "0" "0" "0" "4" "2" "28" "2" "2" "0" "0" "0" "0" "2" "8" "2" "0" "0" "5" "0" "4" "3" "2" "4"
"338.89" "2" "3" "0" "0" "2" "0" "5" "0" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "5" "3" "2" "2" "2" "0" "2" "4" "0" "0" "0" "0" "3" "2" "4"
"338.90" "2" "3" "0" "0" "2" "0" "5" "0" "0" "4" "0" "0" "3" "4" "0" "28" "2" "0" "5" "3" "2" "2" "2" "0" "2" "4" "0" "0" "0" "0" "3" "2" "4"
"338.91" "2" "3" "0" "5" "0" "0" "5" "0" "0" "4" "0" "3" "2" "4" "0" "28" "2" "4" "0" "3" "2" "2" "2" "0" "2" "4" "2" "0" "0" "0" "3" "2" "4"
"338.92" "2" "3" "0" "0" "0" "0" "5" "0" "29" "4" "0" "0" "0" "4" "0" "28" "2" "4" "0" "3" "2" "2" "2" "0" "2" "4" "2" "0" "0" "0" "3" "2" "4"
"338.93" "2" "3" "0" "0" "0" "0" "2" "0" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "0" "3" "2" "2" "2" "2" "2" "3" "0" "2" "2" "0" "3" "2" "4"
"338.94" "2" "3" "2" "0" "0" "2" "2" "0" "0" "4" "2" "0" "2" "4" "2" "28" "2" "0" "0" "3" "2" "2" "2" "2" "2" "0" "0" "2" "0" "0" "3" "2" "4"
"338.95" "2" "3" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "3" "2" "2" "2" "2" "2" "0" "0" "0" "0" "3" "3" "2" "4"
"338.96" "2" "3" "0" "0" "0" "2" "0" "0" "0" "4" "29" "0" "0" "4" "0" "28" "2" "0" "0" "3" "2" "2" "2" "2" "2" "19" "2" "0" "0" "3" "3" "2" "4"
"338.97" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "6" "2" "0" "4" "0" "28" "2" "0" "0" "4" "4" "0" "2" "5" "2" "0" "11" "2" "2" "4" "3" "2" "4"
"338.98" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "6" "2" "0" "4" "0" "28" "2" "9" "0" "4" "14" "0" "2" "5" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.99" "2" "0" "3" "3" "2" "2" "2" "5" "0" "4" "0" "2" "3" "4" "0" "28" "2" "0" "0" "4" "0" "2" "2" "5" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.100" "2" "0" "3" "3" "2" "2" "2" "5" "0" "4" "0" "2" "3" "4" "0" "28" "2" "0" "0" "4" "0" "2" "2" "5" "2" "0" "0" "0" "0" "4" "3" "2" "4"
"338.101" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "0" "0" "0" "4" "2" "28" "2" "0" "0" "4" "5" "0" "2" "5" "2" "0" "2" "0" "0" "4" "3" "2" "4"
"338.102" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "0" "0" "0" "4" "2" "28" "2" "4" "0" "4" "5" "0" "2" "5" "2" "0" "2" "2" "0" "4" "3" "2" "4"
"338.103" "2" "0" "3" "0" "2" "2" "0" "5" "5" "4" "2" "0" "0" "4" "0" "28" "2" "0" "0" "4" "0" "0" "2" "5" "2" "0" "2" "0" "2" "4" "3" "2" "4"
"338.104" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "2" "0" "2" "4" "0" "28" "2" "0" "0" "4" "0" "0" "2" "5" "2" "2" "2" "2" "0" "4" "3" "2" "4"
"338.105" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "0" "2" "0" "4" "29" "28" "2" "0" "0" "4" "4" "0" "2" "0" "2" "2" "0" "0" "0" "0" "3" "2" "4"
"338.106" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "4" "4" "0" "2" "0" "2" "0" "0" "0" "2" "0" "3" "2" "4"
"338.107" "2" "0" "3" "0" "2" "2" "0" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "4" "4" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.108" "2" "0" "3" "2" "2" "2" "0" "5" "0" "4" "0" "2" "0" "4" "0" "28" "2" "0" "0" "4" "4" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.109" "2" "0" "3" "0" "2" "2" "0" "5" "3" "4" "3" "0" "2" "4" "2" "28" "2" "0" "0" "4" "0" "0" "2" "0" "2" "0" "0" "2" "0" "0" "3" "2" "4"
"338.110" "2" "4" "3" "0" "2" "2" "0" "5" "3" "4" "3" "0" "2" "4" "2" "28" "2" "0" "0" "4" "5" "0" "2" "0" "2" "0" "0" "2" "0" "0" "3" "2" "4"
"338.111" "2" "0" "3" "0" "2" "2" "4" "5" "3" "4" "0" "3" "2" "4" "2" "28" "2" "0" "3" "4" "0" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.112" "2" "0" "3" "0" "2" "2" "4" "5" "3" "4" "0" "3" "2" "4" "0" "28" "2" "0" "0" "4" "0" "0" "2" "0" "2" "0" "3" "0" "0" "0" "3" "2" "4"
"338.113" "2" "0" "0" "0" "0" "2" "0" "5" "2" "4" "2" "2" "0" "4" "3" "28" "2" "0" "0" "0" "0" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.114" "2" "0" "0" "0" "0" "2" "0" "5" "2" "4" "2" "0" "0" "4" "3" "28" "2" "0" "0" "0" "0" "0" "2" "5" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.115" "2" "0" "0" "0" "0" "2" "0" "5" "2" "4" "2" "0" "0" "4" "3" "28" "2" "0" "0" "12" "0" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.116" "2" "0" "0" "0" "0" "2" "0" "5" "2" "4" "2" "0" "0" "4" "3" "28" "2" "0" "3" "12" "0" "0" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.117" "2" "3" "0" "0" "0" "2" "2" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "2" "2" "0" "0" "2" "0" "2" "12" "0" "0" "0" "0" "3" "2" "4"
"338.118" "2" "3" "0" "0" "0" "2" "2" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "2" "0" "0" "2" "13" "2" "12" "0" "0" "8" "0" "3" "2" "4"
"338.119" "2" "3" "0" "0" "0" "2" "2" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "2" "0" "0" "2" "0" "2" "0" "0" "2" "4" "5" "3" "2" "4"
"338.120" "2" "3" "0" "0" "0" "2" "2" "5" "5" "4" "0" "0" "0" "4" "0" "28" "2" "0" "0" "2" "0" "2" "2" "0" "2" "0" "0" "0" "0" "0" "3" "2" "4"
"338.121" "2" "2" "0" "4" "0" "2" "0" "5" "0" "4" "0" "0" "4" "4" "5" "28" "2" "32" "2" "2" "5" "0" "2" "0" "2" "0" "3" "0" "0" "5" "3" "2" "4"
"338.122" "2" "2" "0" "4" "0" "2" "0" "5" "0" "4" "0" "0" "4" "4" "5" "28" "2" "32" "2" "2" "5" "0" "2" "0" "2" "0" "3" "0" "0" "5" "3" "2" "4"
"338.123" "2" "0" "2" "4" "0" "2" "3" "5" "0" "4" "0" "0" "0" "4" "0" "28" "2" "32" "0" "0" "0" "0" "2" "0" "2" "0" "3" "0" "2" "5" "3" "2" "4"
"338.124" "2" "0" "2" "4" "0" "2" "3" "5" "9" "4" "0" "0" "0" "4" "2" "28" "2" "32" "0" "0" "0" "0" "2" "2" "2" "0" "3" "0" "2" "5" "3" "2" "4"
"338.125" "2" "0" "0" "0" "0" "2" "0" "5" "0" "4" "2" "0" "0" "4" "0" "28" "2" "32" "0" "0" "2" "2" "2" "0" "2" "0" "3" "4" "0" "0" "3" "2" "4"
"338.126" "2" "15" "0" "0" "0" "2" "0" "5" "0" "4" "2" "0" "0" "4" "0" "28" "2" "32" "0" "0" "2" "0" "2" "0" "2" "0" "3" "4" "2" "0" "3" "2" "4"
"338.127" "2" "22" "0" "0" "0" "2" "0" "5" "2" "4" "0" "0" "0" "4" "0" "28" "2" "32" "0" "0" "2" "0" "2" "0" "2" "0" "3" "0" "0" "0" "3" "2" "4"
"338.128" "2" "22" "0" "2" "2" "2" "0" "5" "2" "4" "0" "0" "0" "4" "0" "28" "2" "32" "2" "0" "2" "0" "2" "0" "2" "0" "3" "0" "2" "0" "3" "2" "4"
"338.129" "2" "2" "4" "0" "0" "0" "4" "4" "5" "2" "4" "3" "0" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "5" "0" "4"
"338.130" "2" "2" "4" "5" "0" "2" "4" "0" "5" "2" "4" "3" "0" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "3" "0" "2" "2" "10" "5" "4" "0" "0" "4"
"338.131" "2" "2" "4" "0" "0" "0" "4" "2" "5" "0" "2" "3" "0" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.132" "2" "2" "4" "5" "0" "0" "4" "0" "5" "3" "2" "3" "9" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.133" "2" "2" "4" "0" "0" "0" "4" "3" "5" "5" "0" "3" "0" "0" "0" "3" "14" "2" "2" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "5" "4"
"338.134" "2" "2" "4" "0" "0" "0" "4" "3" "5" "5" "0" "3" "0" "0" "2" "3" "0" "2" "0" "0" "2" "3" "2" "2" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.135" "2" "2" "4" "0" "0" "0" "4" "0" "5" "5" "4" "3" "11" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "55" "2" "2" "0" "5" "4" "0" "0" "4"
"338.136" "2" "2" "4" "0" "0" "4" "4" "0" "5" "5" "4" "3" "11" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "55" "2" "2" "0" "5" "4" "0" "0" "4"
"338.137" "2" "2" "4" "7" "0" "0" "0" "2" "5" "0" "0" "3" "2" "0" "0" "3" "0" "2" "0" "3" "2" "3" "2" "0" "0" "2" "2" "0" "5" "0" "2" "6" "4"
"338.138" "2" "2" "4" "7" "0" "0" "0" "2" "5" "0" "2" "3" "2" "0" "5" "3" "0" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "0" "2" "6" "4"
"338.139" "2" "2" "4" "7" "3" "0" "0" "2" "5" "0" "11" "3" "2" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "4" "0" "2" "2" "0" "5" "0" "2" "0" "4"
"338.140" "2" "2" "4" "7" "0" "0" "0" "2" "5" "0" "11" "3" "2" "0" "0" "3" "0" "2" "2" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "0" "2" "0" "4"
"338.141" "2" "2" "4" "0" "2" "4" "0" "0" "5" "5" "0" "3" "2" "0" "0" "3" "3" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.142" "2" "2" "4" "2" "0" "4" "0" "0" "5" "5" "0" "3" "2" "0" "0" "3" "0" "2" "0" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "2" "4"
"338.143" "2" "2" "4" "0" "0" "0" "0" "0" "5" "5" "0" "3" "2" "0" "0" "3" "2" "2" "0" "10" "2" "3" "2" "0" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.144" "2" "2" "4" "0" "0" "0" "0" "0" "5" "5" "0" "3" "2" "0" "2" "3" "3" "2" "2" "0" "2" "3" "2" "2" "0" "2" "2" "0" "5" "4" "0" "0" "4"
"338.145" "2" "2" "4" "0" "0" "0" "2" "0" "5" "3" "0" "3" "2" "0" "0" "3" "0" "2" "10" "2" "2" "3" "2" "2" "2" "2" "2" "0" "5" "2" "3" "0" "4"
"338.146" "2" "2" "4" "0" "0" "0" "2" "0" "5" "3" "0" "3" "2" "0" "0" "3" "0" "2" "10" "2" "2" "3" "2" "2" "2" "2" "2" "0" "5" "2" "3" "0" "4"
"338.147" "2" "2" "4" "0" "0" "0" "2" "0" "5" "3" "0" "3" "2" "0" "3" "3" "0" "2" "10" "2" "2" "3" "2" "13" "2" "2" "2" "4" "5" "2" "3" "0" "4"
"338.148" "2" "2" "4" "0" "0" "0" "2" "0" "5" "3" "0" "3" "2" "21" "0" "3" "0" "2" "10" "2" "2" "3" "2" "13" "2" "2" "2" "0" "5" "2" "3" "0" "4"
"338.149" "2" "2" "4" "15" "0" "0" "0" "0" "5" "0" "0" "3" "2" "0" "0" "3" "5" "2" "10" "0" "2" "3" "2" "0" "2" "0" "2" "0" "5" "2" "0" "2" "4"
"338.150" "2" "2" "4" "0" "0" "0" "0" "0" "5" "0" "2" "3" "2" "0" "4" "3" "5" "2" "10" "0" "2" "3" "2" "0" "2" "0" "2" "0" "5" "2" "0" "0" "4"
"338.151" "2" "2" "4" "0" "0" "0" "2" "0" "5" "0" "0" "3" "2" "3" "0" "3" "0" "2" "10" "4" "2" "3" "2" "0" "2" "0" "2" "0" "5" "2" "0" "2" "4"
"338.152" "2" "2" "4" "0" "0" "0" "2" "0" "5" "0" "0" "3" "2" "3" "0" "3" "0" "2" "10" "0" "2" "3" "2" "0" "2" "0" "2" "0" "5" "2" "0" "0" "4"
"338.153" "2" "2" "4" "0" "4" "36" "8" "3" "5" "0" "5" "3" "2" "0" "0" "3" "2" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "2" "4"
"338.154" "2" "2" "4" "0" "4" "0" "8" "3" "5" "0" "0" "3" "2" "0" "0" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "2" "4"
"338.155" "2" "2" "4" "0" "0" "0" "8" "3" "5" "0" "0" "3" "0" "0" "2" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "0" "4"
"338.156" "2" "2" "4" "0" "0" "0" "8" "3" "5" "0" "0" "3" "0" "3" "2" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "3" "0" "4"
"338.157" "2" "2" "4" "0" "0" "0" "0" "0" "5" "0" "0" "3" "0" "3" "2" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "4" "4"
"338.158" "2" "2" "4" "0" "0" "0" "0" "0" "5" "0" "0" "3" "0" "0" "0" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "4" "4"
"338.159" "2" "2" "4" "0" "0" "0" "0" "0" "5" "0" "0" "3" "0" "0" "0" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "0" "4" "4"
"338.160" "2" "2" "4" "0" "0" "0" "0" "0" "5" "3" "0" "3" "0" "0" "0" "3" "0" "2" "10" "0" "2" "3" "2" "2" "0" "0" "2" "5" "5" "2" "2" "4" "4"
"338.161" "2" "0" "0" "9" "0" "4" "0" "0" "5" "0" "5" "3" "0" "0" "0" "3" "0" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "2" "2" "0" "4"
"338.162" "2" "0" "0" "9" "0" "4" "0" "0" "5" "0" "5" "3" "0" "0" "0" "3" "3" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "2" "2" "0" "4"
"338.163" "2" "0" "2" "0" "0" "4" "0" "0" "5" "0" "5" "3" "0" "0" "9" "3" "0" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "2" "2" "0" "4"
"338.164" "2" "0" "2" "0" "0" "4" "0" "0" "5" "0" "5" "3" "5" "0" "0" "3" "0" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "2" "2" "0" "4"
"338.165" "2" "0" "0" "0" "0" "4" "0" "0" "5" "0" "0" "3" "4" "0" "0" "3" "0" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "0" "0" "0" "4"
"338.166" "2" "0" "0" "0" "5" "0" "0" "0" "5" "0" "0" "3" "4" "0" "0" "3" "0" "2" "5" "0" "2" "3" "0" "5" "0" "0" "2" "0" "5" "3" "3" "0" "4"
"338.167" "2" "0" "2" "0" "0" "0" "0" "0" "5" "0" "2" "3" "4" "0" "2" "3" "0" "2" "5" "0" "2" "3" "5" "5" "0" "12" "2" "4" "5" "2" "0" "0" "4"
"338.168" "2" "0" "2" "0" "0" "0" "0" "0" "5" "0" "2" "3" "4" "0" "2" "3" "0" "2" "5" "0" "2" "3" "5" "5" "0" "12" "2" "0" "5" "2" "0" "0" "4"
"338.169" "2" "0" "2" "0" "5" "0" "0" "0" "0" "0" "2" "3" "9" "0" "0" "3" "2" "0" "2" "11" "2" "3" "0" "2" "0" "0" "2" "0" "5" "0" "0" "0" "4"
"338.170" "2" "0" "0" "2" "5" "0" "0" "0" "0" "0" "2" "3" "9" "0" "5" "3" "2" "0" "0" "11" "2" "3" "0" "2" "0" "0" "2" "0" "5" "0" "0" "0" "4"
"338.171" "2" "0" "0" "2" "5" "0" "0" "0" "0" "0" "2" "3" "9" "0" "2" "3" "0" "3" "11" "0" "2" "3" "0" "2" "0" "2" "2" "0" "5" "0" "0" "0" "4"
"338.172" "2" "0" "0" "0" "5" "0" "0" "0" "0" "3" "2" "3" "9" "0" "0" "3" "0" "3" "11" "0" "2" "3" "3" "2" "0" "2" "2" "2" "5" "2" "0" "0" "4"
"338.173" "2" "2" "0" "0" "5" "0" "0" "2" "0" "0" "2" "3" "2" "0" "0" "3" "0" "0" "0" "0" "2" "3" "0" "0" "0" "0" "2" "0" "5" "0" "2" "0" "4"
"338.174" "2" "2" "0" "0" "5" "0" "0" "0" "8" "0" "2" "3" "2" "0" "0" "3" "0" "0" "0" "0" "2" "3" "0" "0" "0" "0" "2" "0" "5" "0" "2" "0" "4"
"338.175" "2" "2" "0" "2" "5" "0" "2" "0" "0" "0" "2" "3" "2" "0" "2" "3" "0" "2" "114" "0" "2" "3" "0" "0" "0" "0" "2" "0" "5" "0" "0" "0" "4"
"338.176" "2" "2" "0" "2" "5" "0" "2" "0" "0" "0" "2" "3" "2" "0" "2" "3" "0" "2" "114" "0" "2" "3" "0" "0" "0" "0" "2" "0" "5" "0" "0" "0" "4"
"338.177" "2" "2" "5" "2" "2" "2" "12" "0" "0" "5" "2" "3" "0" "11" "0" "3" "0" "0" "2" "0" "2" "3" "5" "0" "0" "2" "2" "0" "5" "59" "2" "0" "4"
"338.178" "2" "2" "5" "2" "2" "0" "12" "0" "0" "5" "2" "3" "0" "0" "0" "3" "5" "0" "2" "0" "2" "3" "5" "0" "0" "2" "2" "0" "5" "59" "2" "0" "4"
"338.179" "2" "0" "5" "0" "0" "5" "12" "0" "0" "5" "0" "3" "0" "3" "0" "3" "0" "0" "2" "5" "2" "3" "0" "0" "0" "2" "2" "0" "5" "59" "2" "0" "4"
"338.180" "2" "0" "5" "0" "0" "3" "12" "0" "0" "5" "0" "3" "0" "3" "0" "3" "0" "2" "2" "0" "2" "3" "2" "0" "0" "2" "2" "0" "5" "59" "2" "0" "4"
"338.181" "2" "0" "5" "0" "0" "0" "12" "0" "2" "5" "0" "3" "0" "2" "0" "3" "0" "0" "0" "2" "2" "3" "0" "0" "10" "2" "2" "0" "5" "59" "2" "0" "4"
"338.182" "2" "0" "5" "0" "0" "2" "12" "0" "2" "5" "0" "3" "0" "2" "0" "3" "0" "0" "0" "2" "2" "3" "0" "0" "0" "2" "2" "0" "5" "59" "2" "0" "4"
"338.183" "2" "0" "5" "0" "0" "0" "12" "0" "2" "5" "2" "3" "0" "2" "0" "3" "0" "0" "0" "2" "2" "3" "0" "0" "0" "2" "2" "5" "5" "59" "2" "0" "4"
